x,y,token
29.312778,29.816782,addition
26.536386,32.242584,source
39.005432,5.987731,expression
19.99217,36.918007,fortunate
40.015797,39.91837,regret
32.987495,27.795519,partial
-33.712975,-11.419593,separation
15.531993,38.89863,ill
45.333057,26.518179,missed
23.605295,24.67613,losing
-21.301508,8.781827,feeble
49.266926,8.061622,girls
35.539043,-29.008549,energy
35.59858,39.938034,difficulties
19.314478,40.867924,convenient
-0.5402594,-25.442482,solitary
-14.066986,-7.4369974,female
32.217525,35.178307,circumstances
13.278099,-21.181973,approaching
-6.9143915,10.426159,season
48.925053,16.128891,spending
-1.4374803,-31.656124,evenings
53.16135,15.340039,week
22.175508,20.95208,altogether
52.539467,13.757027,hours
35.9595,24.05447,moments
40.299458,32.05851,enjoyment
32.204365,18.11677,apparent
-37.001415,3.7107384,taken
40.859734,37.949352,surprize
-4.6837344,-38.22939,centre
40.352196,30.062992,attended
9.702739,27.114119,giving
-11.29187,38.525043,stay
37.543514,27.795565,recovering
-17.605576,18.810759,ceasing
52.38982,14.188761,weeks
51.0158,31.583708,compliments
12.718041,56.977596,neighbours
-13.805238,21.48354,sorrowful
28.117016,-19.365942,cake
-33.192085,-16.077814,eat
27.03201,-13.483268,stomach
19.75213,16.066275,different
21.292913,18.96337,regarded
20.18624,38.649532,unfit
5.371396,35.369564,earnestly
6.597161,31.825405,tried
39.498665,27.53018,dissuade
-14.080187,13.967251,vain
25.595509,43.28641,prevent
28.385519,-17.051136,eating
27.739527,50.537342,pains
35.222904,2.240707,consulting
4.4801292,15.344608,apothecary
19.122255,27.617887,gentlemanlike
25.809845,26.799965,comforts
39.196434,23.425642,applied
30.8617,45.876667,acknowledge
-31.556404,-0.5115985,against
34.827908,32.855686,inclination
21.861837,37.40315,perhaps
6.237701,46.40148,unless
-4.929398,20.17566,confirmation
14.816833,-27.175924,newly
29.715132,-26.83408,pair
-32.430325,-14.514376,eaten
19.578997,27.876017,benevolent
32.511566,17.936815,nerves
6.0775547,-4.391559,strange
-36.484604,8.579145,rumour
21.532999,-5.0148134,iii
26.306381,24.053642,united
-13.847023,15.224388,causes
44.02268,24.35713,residence
-14.80217,-8.535359,measure
-73.30406,-6.252132,families
9.9240055,-6.70497,horror
56.111122,18.808458,parties
31.204521,34.476357,terms
41.29009,19.733755,fortunately
11.2213335,15.081114,including
50.44116,20.706112,parish
53.924755,25.08958,donwell
51.949146,20.206953,abbey
5.048241,-27.524523,seat
22.938665,17.374014,comprehended
43.30611,38.10691,persuasion
21.681046,35.762848,preferred
41.519836,17.170511,fancied
23.237425,40.018047,unequal
55.269672,17.506191,company
47.474026,33.841267,scarcely
51.227577,18.048882,card
31.469652,-50.02441,standing
8.347668,37.856514,westons
16.752508,38.94418,liking
21.340807,30.05609,privilege
23.973478,12.294801,vacant
5.775179,-24.340683,blank
54.359596,21.03937,drawing_room
12.636308,-14.594076,lovely
24.043806,-27.398996,thrown
-40.806217,-1.633481,set
51.579082,32.9658,mrs_goddard
54.885166,18.298002,ladies
46.11635,32.25603,invitation
-53.71753,-3.566686,fetched
-48.890774,-6.7823725,carried
37.670074,17.44302,hardship
52.983692,33.279133,bates
-38.979607,30.18837,widow
31.112867,45.091072,respect
19.617071,5.2565656,harmless
13.218505,-38.170486,under
27.599728,33.321835,enjoyed
18.646925,15.273234,uncommon
30.805527,35.94063,degree
-18.044483,23.695602,neither
31.601988,-50.494583,stood
27.076889,5.3430276,public
18.346989,53.543846,favour
28.565256,35.454823,superiority
-36.82394,-13.169822,atonement
0.9760508,39.571507,frighten
-26.461123,27.317902,hate
13.320658,12.564655,outward
6.272882,13.786505,boasted
-2.6118286,2.5648098,beauty
28.816586,35.295525,distinction
21.135128,-35.723198,middle
-1.1892879,-13.551011,failing
21.829777,41.709675,possible
-55.458057,8.315803,named
-12.035244,6.5161843,universal
31.182886,28.506826,contented
36.163208,-21.665539,worked
-35.998997,11.707658,wonders
14.7564945,-0.23263966,surrounded
28.371328,20.53539,simplicity
37.505135,35.429825,cheerfulness
34.199165,24.511395,grateful
23.2585,33.914917,recommendation
-44.319935,29.530752,mine
29.000011,35.94353,felicity
36.8549,34.442986,suited
19.801113,16.010206,trivial
22.582949,21.643463,communications
11.796531,-0.5774956,gossip
52.050182,19.581558,school
29.516304,29.65428,establishment
23.66715,33.01334,professed
31.591887,9.063418,sentences
-14.170882,-9.110654,refined
24.371239,34.468605,liberal
19.876833,26.427902,elegant
17.753597,20.99098,morality
25.776814,34.107124,principles
1.1284367,-2.1331482,systems
4.0683303,-52.073265,enormous
24.12692,-40.583107,screwed
-21.890038,19.645935,vanity
12.038377,35.121887,honest
29.866976,-20.917921,fashioned
25.343254,38.401814,reasonable
16.71532,2.9048839,quantity
-7.7916107,33.301434,sold
41.51361,-0.6659495,price
-54.514477,6.12977,sent
-34.131092,-6.161801,themselves
-7.2242045,-14.465847,high
-42.080296,-7.1143045,reckoned
19.423574,25.222025,healthy
27.61246,-11.920826,spot
0.4064568,-20.966805,ample
23.892515,-21.488834,garden
-18.197937,-0.16423905,gave
34.068985,-8.613901,plenty
19.5827,23.300364,wholesome
-25.475132,-28.730944,food
26.79136,-28.307362,run
-11.933651,-34.516888,summer
-11.831138,-34.521206,winter
30.410233,-22.947954,dressed
9.96254,38.31,wonder
-4.210246,-28.066174,train
41.987934,2.2145486,couple
-17.893229,3.3857164,church
-1.3902974,-33.01393,plain
27.49436,13.231722,entitled
16.192265,-16.059042,occasional
40.265156,0.46659112,holiday
41.985916,21.747524,formerly
35.091957,32.151222,owed
43.34143,26.731981,particular
30.546192,-23.07413,neat
46.254128,-32.32357,parlour
9.8969965,-54.40094,hung
9.901642,-39.754986,round
11.238856,36.613113,fancy
16.529978,46.783695,win
28.047663,-0.39490825,fireside
27.760616,14.036424,frequently
48.18316,20.720587,collect
-24.439945,24.928564,sake
38.722866,42.35596,concerned
43.909924,44.894035,delighted
43.904808,44.918888,pleased
8.936943,5.010559,quiet
-24.890612,3.0229778,women
23.236433,38.53376,anticipated
41.346226,-37.89846,looking
19.684519,-37.272728,close
35.343624,1.1268905,note
37.273453,9.194805,respectful
52.302147,35.680176,miss_smith
3.1617935,51.066917,request
-59.294624,-29.711758,seventeen
-20.354656,16.16227,sight
37.70093,40.674168,interest
-40.409706,32.806973,gracious
5.5969157,1.7063059,dreaded
-1.2964029,3.906425,fair
22.673958,13.126071,mansion
48.785686,39.22705,harriet
17.45273,40.106865,smith
47.92794,14.926007,several
43.38545,17.568596,lately
-16.311644,4.4995804,raised
11.524981,27.191008,condition
3.1382957,23.761547,scholar
23.734926,5.088041,history
0.5394394,-15.982507,visible
29.536404,33.776924,acquired
-16.375362,-22.63223,country
44.791065,20.913958,happened
18.761978,32.617035,admired
31.506086,-21.989775,plump
1.6528122,-21.161228,bloom
5.9656816,-61.078403,blue
30.464418,-33.100494,eyes
-12.515128,-20.162817,light
10.663638,-60.66443,hair
20.353296,-11.577899,regular
17.827654,-10.693323,features
29.879614,25.026314,sweetness
14.601072,-8.818628,end
19.45145,42.02777,person
47.034733,28.612558,determined
17.918894,49.377922,continue
32.721874,-38.860874,struck
19.816936,26.424234,remarkably
37.306015,34.1493,engaging
18.841225,24.216887,shy
21.531834,43.85714,unwilling
36.8296,-38.102642,pushing
-5.539315,26.619616,shewing
30.097433,36.88536,becoming
36.386127,26.059721,seeming
47.7698,36.408363,pleasantly
39.770473,37.27055,admitted
25.430233,16.13951,impressed
34.06326,18.907248,appearance
25.206219,35.340645,superior
27.675406,34.67093,style
14.043997,51.551346,deserve
35.83789,41.854416,encouragement
-3.012303,-22.680944,soft
26.492931,17.278135,graces
-26.124058,-22.715212,wasted
24.677908,34.0397,inferior
25.290054,30.910942,unworthy
39.89348,13.634564,parted
53.450157,35.415775,martin
22.305712,-11.443708,farm
1.8499798,-19.267906,coarse
-34.30376,34.97047,knowledge
29.693674,36.38138,elegance
23.289629,42.51295,_she_
46.619743,31.76686,notice
4.204112,45.16757,bad
23.528898,44.295567,introduce
12.418069,-4.762557,form
30.337877,31.833782,opinions
39.22315,35.929344,interesting
56.867744,17.940163,busy
33.349533,18.238255,admiring
49.4442,5.4407024,talking
36.167152,9.9162445,listening
16.671469,-16.566944,forming
28.518814,-48.132507,flew
28.749441,11.57739,unusual
56.894054,5.885752,supper
26.701023,-35.474384,closed
-12.7508955,-17.821646,watch
44.50195,2.8410325,ready
-46.151264,-4.4555817,moved
32.0249,-41.8127,forwards
30.441048,22.064991,alacrity
30.493534,17.895908,impulse
23.495447,37.332973,indifferent
29.458605,38.40394,credit
37.9347,10.753093,attentively
2.7461088,25.546581,honours
-28.805578,-30.696272,meal
20.742458,42.487297,recommend
54.78624,18.086893,guests
19.82749,32.365364,occasions
35.11148,39.39821,feelings
-36.548027,9.711833,warfare
-26.443573,-39.231102,cloth
-41.940292,0.25605088,laid
4.449125,3.8170254,fashion
39.06794,39.78991,conviction
27.33743,30.11461,hospitality
49.563103,24.27611,visitors
-16.587364,17.078299,grieve
33.670715,-21.690437,basin
-2.1425047,-54.923325,thin
17.921846,38.206387,thorough
38.327595,38.82044,approbation
2.0590222,-35.4938,clearing
19.950966,44.408047,propose
27.363672,-14.973462,eggs
26.21933,-14.7862,egg
-14.984484,-10.600048,boiled
12.731505,40.304173,understands
23.744837,-44.041958,boiling
-19.498777,34.316605,hurt
34.095467,-23.479815,bit
16.88427,37.12122,_very_
9.649564,20.01671,ours
-16.90643,-33.6947,apple
40.91073,-10.421601,tarts
9.63749,45.471138,advise
20.47855,-41.853092,glass
-27.543081,-29.568857,wine
-23.78026,-20.865984,water
39.206154,35.441017,satisfactory
46.71681,12.904775,sending
33.774155,40.760033,intentions
41.653297,28.413557,introduction
33.888966,8.151945,panic
-4.4172,26.338055,humble
42.846916,36.646446,gratified
21.819645,27.440287,treated
42.211105,17.944736,actually
21.549715,-5.281213,iv
39.44679,-26.545004,quick
39.3517,36.47409,decided
44.75367,27.385574,inviting
38.991196,36.284817,encouraging
3.80904,37.40112,telling
37.71907,26.889421,foreseen
-41.662323,-7.0598187,divisions
-24.397238,-22.014584,ground
9.728114,7.031728,sufficed
-8.856109,-37.35097,varied
16.920378,45.8806,exercise
32.106926,30.376852,confined
38.82678,29.054962,ventured
17.237896,22.198137,valuable
31.54062,48.00273,approved
-3.2459824,23.0874,confirmed
23.816849,30.530846,designs
36.53381,34.981472,totally
-8.91597,4.6017556,free
24.400038,28.843477,conceit
3.2445908,27.02676,desiring
28.926376,28.078766,guided
32.10946,37.806705,attachment
-42.099983,8.715366,shewed
19.60772,23.226166,taste
-27.239294,12.118912,strength
43.76682,42.182014,expected
24.82106,47.946007,convinced
3.0995977,50.91768,granted
28.518665,34.866787,sentiment
28.386478,11.213493,distinct
25.016172,35.604984,independent
32.76093,36.343964,object
10.360129,3.5902817,basis
30.41572,40.66186,esteem
45.45637,24.057558,attempts
-11.439177,19.355902,parents
16.142328,30.45695,questions
9.890702,7.257242,discovered
-29.0483,30.610111,truth
32.264713,18.737818,penetration
-1.4847991,26.507383,chose
43.273983,32.41957,farther
-38.03862,10.933324,teachers
36.10333,31.267262,affairs
36.02376,35.30135,naturally
40.95952,27.624155,martins
23.63088,-21.872066,mill
-22.335693,0.7747702,months
12.68815,42.282356,describe
40.462776,25.026884,encouraged
43.634686,36.571213,amused
26.077944,9.768448,picture
-0.082891755,-3.2551348,beings
25.750324,24.412313,enjoying
-0.02148423,2.668666,youthful
34.72556,11.132076,exultation
13.604506,-53.619442,upper
-1.9676988,18.19711,maid
13.350944,5.2795067,cows
33.605347,-24.163954,cow
-55.511246,7.263627,called
40.075867,38.83546,_her_
-33.248535,-16.19241,drink
36.623245,3.2167783,:--
41.21271,1.0137767,dozen
5.499722,38.28349,thinking
36.710686,37.949745,immediate
-25.515493,22.09328,cause
-11.809909,45.223526,wrong
33.355076,39.414394,fancying
31.659674,10.560786,appeared
24.85585,2.2251668,narrative
14.202089,23.701479,case
8.203969,-9.299319,sink
-5.7638297,-1.4791452,forever
12.311212,38.72142,notion
-42.224022,-7.7965717,number
14.695677,21.76351,meaning
-47.176147,0.506231,led
27.852585,10.004967,evidently
26.187925,45.95382,dislike
34.238636,32.34037,share
-0.6953044,-25.748863,walks
0.89177406,-26.837896,merry
-2.5537832,-5.641809,games
-57.799118,-15.425031,dwelt
5.7050138,41.619976,obliging
31.232197,2.3231769,order
0.89973974,23.798794,shepherd
35.9741,-4.930692,purpose
-10.557846,-24.384031,sing
-7.5443816,-28.595375,singing
-35.80582,-27.485525,flock
-12.549859,38.140896,bid
-30.328413,-35.456356,wool
42.07898,7.93373,spoke
-7.4207826,24.701702,blush
-6.767485,-1.3563186,",)"
-10.909743,34.471172,send
-2.7955296,45.78896,goose
18.03613,-2.9013932,finest
43.070213,-16.808935,sunday
2.03621,29.194378,asked
14.323119,36.30436,nash
-56.50622,7.58976,prince
-11.92005,37.971214,sup
46.397823,31.792988,information
22.41154,-51.198517,line
0.05044509,43.729515,does
34.75699,0.12985584,read
-0.2869647,48.66159,yes
16.42296,11.631565,reports
17.714796,11.370968,books
-21.18254,-12.855933,lay
45.387123,-33.211716,window
-20.165852,-29.585474,seats
56.091892,18.335926,cards
-20.165094,-4.497181,aloud
14.017482,33.830673,entertaining
15.542402,-6.905617,romance
-19.338457,-40.927055,forest
-27.767344,-3.0331886,ride
-61.14994,-30.62023,fifty
21.575354,-22.61587,horseback
4.744298,-57.064167,foot
-16.107367,23.369904,raise
14.874338,25.428865,precisely
9.991182,-49.273705,lower
-8.242908,-17.06056,above
3.27906,-44.883873,below
50.33889,13.662076,june
47.623417,3.5864375,birthday
53.092354,15.307194,fortnight
21.1073,25.344835,settle
10.365847,37.33553,seem
21.924849,37.309586,probably
-25.868458,30.085516,repent
5.6762357,-7.079434,hence
-8.124862,33.5398,money
1.8766061,-6.051218,men
20.792036,42.572258,afford
10.817168,45.587143,beforehand
17.040457,-13.641567,afloat
40.526623,20.80985,employed
24.482685,-11.7351465,stock
-31.968405,-4.7948136,forth
-32.132027,34.63396,diligence
3.1301,40.4169,talks
44.60615,-25.618357,taking
-1.3211067,41.035145,scrape
16.32182,35.523724,acquainted
-12.376816,37.228523,follow
-17.204664,48.72716,fit
22.946438,36.181683,misfortune
-2.2708557,1.6784123,birth
14.577646,34.67092,careful
25.637575,22.410814,associates
46.778744,-5.0772624,gentleman
25.732027,-8.321823,station
-16.11027,-1.9141947,within
-10.992572,10.788688,force
18.931332,-41.833122,firmly
14.279225,40.571213,advisable
17.329699,17.24926,mere
46.362385,38.318157,elizabeth
21.111364,32.384068,educated
19.183178,21.288576,ignorant
11.311472,36.658955,vulgar
40.096123,13.56645,watched
-15.790421,42.831757,speech
36.521767,19.192434,alarming
33.070248,19.41093,symptoms
-5.9095726,28.228014,trusted
17.187443,26.061163,serious
43.24292,32.369965,difficulty
-24.27634,-50.11525,side
28.027796,43.327396,oppose
32.005386,32.66296,arrangement
7.8357224,-44.023067,road
6.282397,35.16701,respectfully
-7.762285,19.933237,unfeigned
46.067272,32.334927,opportunity
10.167497,1.4219197,survey
8.537283,-46.11238,yards
30.847843,-32.41495,eye
42.675793,-18.372475,robert
12.23314,-29.635822,contrasted
45.88971,0.43315664,gentlemen
39.574944,23.370296,gained
37.239716,27.859165,insensible
39.973736,29.970152,voluntarily
41.53984,16.682892,noticed
31.289343,25.415955,gentleness
38.175987,34.83416,admiration
44.738464,14.068455,remained
41.05081,7.272485,few_minutes
-18.0877,16.867847,kept
46.34084,-34.52655,waiting
5.951472,-47.33286,running
51.019474,-14.647144,smiling
32.507065,17.601978,flutter
12.3888235,42.95849,compose
45.628166,23.533325,happening
4.704925,21.796545,chance
32.978546,-40.971016,towards
6.1140003,37.91236,forgot
-7.735509,40.11072,morrow
6.095023,45.14084,happen
20.973097,36.940178,undoubtedly
19.942406,7.3347726,compared
16.643684,0.80966043,entire
11.02367,44.283504,expect
-2.6207511,-44.29935,air
23.373034,38.7254,imagined
7.0148854,40.735203,confess
25.730625,-21.627783,nearer
37.54169,28.353455,mortified
13.059546,33.92756,genteel
37.005833,9.72249,repeatedly
21.277878,22.01916,bred
-2.273274,28.712103,seeing
42.83138,11.612881,perceiving
38.762966,13.123014,wondering
45.8896,34.713192,awkward
9.84928,-24.945564,abrupt
8.271959,12.774742,wholly
12.489013,48.28337,compare
17.625206,38.281548,_him_
-61.48607,-30.239853,hundred
33.343327,5.3701506,plainly
23.219,-30.337187,carrying
4.5413675,34.22126,speaking
-5.0073237,-24.416117,silent
-60.753277,-30.986855,forty
-0.6480164,36.486626,makes
-2.3488839,4.638709,grows
29.249441,-36.013767,glaring
36.58376,21.86482,awkwardness
5.088547,22.97995,becomes
-18.20277,13.438315,detestable
56.34745,12.924141,later
49.954422,-12.144679,solemnly
40.26954,22.033745,completely
1.1415,5.7961106,gross
21.217817,14.156408,appearances
-29.874817,29.340893,profit
6.3278985,37.950768,forgetting
7.094196,36.84186,inquire
-19.714977,2.946747,book
23.890331,-12.905055,market
12.328626,43.7772,disturb
-24.176117,38.558052,remember
52.684032,-11.647716,"""--"
-11.346583,39.71381,answer
-12.202093,-3.0906022,grave
-7.4601355,24.834118,displeasure
12.72693,-6.7101183,itself
26.852535,-33.874977,held
-32.767967,-33.618694,pattern
30.010578,35.03322,openness
32.57965,26.843834,quickness
1.1035537,43.092472,likes
27.819592,37.963287,humour
4.9314165,12.388529,copied
10.380315,38.332096,downright
30.829298,7.9132347,commanding
7.4202347,26.082367,suits
14.845672,-31.92418,figure
-0.9942238,30.909534,contrary
13.411155,2.593944,model
0.89505136,37.50123,seems
4.5536923,-4.3829017,grown
34.843483,27.431538,design
2.7467906,-20.001066,softness
18.40369,-36.731476,strikes
56.587765,-13.77439,repeated
29.354567,35.291164,personal
-45.931046,17.362518,praise
4.860924,55.18338,justice
40.76537,11.240053,blushed
36.20762,12.299582,fixed
11.981605,-42.29613,driving
25.753323,39.73446,probable
-7.469569,27.964146,feared
8.302341,12.304318,equalled
12.054059,10.105094,date
45.271816,29.641315,plan
55.36341,21.177065,entered
6.023589,-17.431585,brain
47.278015,15.196843,during
3.7225523,-23.362175,low
